,station_id,lat,lng
782,24411,41.66338,-87.63429
783,24412,41.6706,-87.63244
784,24415,41.68905,-87.62079
785,24417,41.69251,-87.62287
786,24418,41.69815,-87.62111
787,24419,41.69989,-87.62785
788,24420,41.70346,-87.62037
789,24423,41.71414,-87.6547
790,24425,41.70704,-87.65022
791,24427,41.69922,-87.65869
792,24431,41.68499,-87.65991
793,24432,41.68476,-87.65196
794,24433,41.68507,-87.63361
795,24440,41.67096,-87.64154
796,24454,41.71011,-87.68198
797,24458,41.9918,-87.67489
798,24467,41.97732,-87.83674
799,24476,41.97666,-87.76823
800,24477,41.98096,-87.76149
801,24478,41.98139,-87.77331
802,301,41.8952089,-87.71743716666667
803,302,41.8952,-87.748223
804,303,41.902401805,-87.733598
805,304,41.902366519,-87.750967741
806,305,41.902269,-87.7704807
807,307,41.9058405,-87.7548602
808,308,41.9125923,-87.7686995
809,309,41.9158931,-87.7851104
810,310,41.9092204,-87.7971406
811,313,41.9227049,-87.760954
812,314,41.927294,-87.7852027
813,316,41.9390108,-87.7492834
814,317,41.9383071,-87.761663
815,318,41.934586,-87.7959613
816,319,41.9416062,-87.8072964
817,320,41.9448846,-87.82423
818,322,41.94973,-87.7469526
819,323,41.952614,-87.7853829
820,324,41.9459174,-87.7788824
821,325,41.948895216,-87.806918979
822,326,41.9532568,-87.8071434
823,327,41.952037215,-87.832953572
824,329.0,41.862355,-87.7157109
825,330.0,41.866402,-87.7300171
826,331,41.909668,-87.648128
827,331.0,41.853452,-87.724541
828,332.0,41.844586085833335,-87.7232647
829,333.0,41.851414,-87.73215
830,334.0,41.8389124,-87.71683483333334
831,335.0,41.836708,-87.725641
832,336,41.8392528,-87.7020207
833,337,41.832004666,-87.6778387
834,338,41.828231716666664,-87.6945254955
835,339,41.8222791,-87.6996576
836,340,41.8162761,-87.7246058
837,341,41.8154913,-87.7024412
838,342,41.8113904,-87.7040052
839,343,41.800434,-87.7247496
840,344,41.8080713,-87.7212202
841,345,41.7940135,-87.685807
842,346,41.789848208,-87.70320133333334
843,347,41.793279,-87.724189
844,348,41.780985,-87.6834204
845,349,41.7791655,-87.7056392
846,350,41.779953,-87.7178221
847,351,41.9347409,-87.7844017
848,352,41.9310084,-87.8010646
849,353,41.9309018,-87.7784686
850,355,41.9301785,-87.7661217
851,358,41.930736,-87.744082
852,359,41.922352,-87.739024
853,362.0,41.8591606,-87.7176965
854,363.0,41.860777,-87.7313639
855,364.0,41.868114,-87.7109257
856,365.0,41.8442315,-87.7321534
857,366.0,41.858921956,-87.707963
858,367,41.86577723333333,-87.77176108333333
859,368.0,41.8369796085,-87.73049508333332
860,369,41.8918718,-87.7163879
861,370,41.8989108,-87.7164901
862,371,41.895411253,-87.733559966
863,372,41.904035,-87.721563
864,373,41.8986607,-87.7554551
865,375,41.909190774,-87.760959744
866,376,41.9097167,-87.7702037
867,377,41.912040889,-87.8057657
868,378,41.922278,-87.8020357
869,379,41.823324,-87.689675808
870,380,41.813617,-87.6932272
871,381,41.80843842,-87.696711421
872,382,41.8047515,-87.7041145
873,383,41.8009585,-87.6867556
874,384,41.7990641,-87.70345791666666
875,385,41.794422,-87.71128473483333
876,386,41.7903484,-87.6889201
877,387,41.78592066666667,-87.7105616
878,388,41.7865781185,-87.6973314
879,389,41.7863375,-87.6874351
880,391,41.7787905,-87.6885894
881,392,41.775144,-87.708129
882,393,41.9449659,-87.8118989
883,394,41.9476665,-87.829258
884,395,41.944847,-87.799326
885,397,41.940128,-87.7864806
886,398,41.953038,-87.7621632
887,399,41.80934,-87.7478312
888,400,41.802209,-87.7489007
889,401,41.807526,-87.7308406
890,402,41.8023156,-87.7344142
891,403,41.793325662499996,-87.730598
892,404,41.784186,-87.722564
893,406,41.778747,-87.732463
894,407,41.7749163,-87.728841
895,410,41.899578,-87.689497
896,411,41.895745,-87.698653
897,414,41.886528,-87.70167
898,415,41.884606,-87.685853
899,416,41.881286,-87.69396
900,417,41.877505,-87.70485
901,418,41.877507,-87.6974
902,419,41.870959,-87.700259
903,420,41.8711028,-87.693683
904,421,41.863191664,-87.703022
905,422,41.85936,-87.70302
906,424,41.846506,-87.700139
907,425,41.851644,-87.690621
908,426,41.859228,-87.695562
909,427,41.866554,-87.701329
910,428,41.924691,-87.70055
911,429,41.913959,-87.699368
912,430,41.950244,-87.706489
913,431,41.95039,-87.688234
914,432,41.94609,-87.702988
915,433,41.941499,-87.701051
916,434,41.939638,-87.705263
917,435,41.938689,-87.692972
918,436,41.933886,-87.707262
919,438,41.95774,-87.688273
920,439,41.953634,-87.690782
921,441,41.9812456,-87.7048924
922,442,41.979461,-87.693013
923,443,41.974712,-87.697852
924,444,41.972177,-87.702749
925,445,41.969659,-87.68955
926,446,41.9610471,-87.700901
927,452,41.988326311,-87.703034
928,458,41.99066,-87.697075
929,460,41.984746,-87.701593
930,464,41.9867636,-87.6898796
931,465,41.84265,-87.70401
932,466,41.840222,-87.694129
933,471,41.834108,-87.67559
934,472,41.934003,-87.690823
935,473,41.9383682,-87.7725029
936,474,41.9237918,-87.7723116
937,475,41.954189,-87.704448
938,485,41.997575,-87.704649
939,486,41.998481,-87.69985
940,487,41.99826,-87.699481
941,489,41.982964,-87.711441
942,490,41.973896,-87.713297
943,491,41.972097,-87.708572
944,492,41.961216,-87.722416
945,493,41.958373,-87.715685
946,494,41.953789,-87.724161
947,495,41.953449,-87.729635
948,496,41.952874,-87.731229
949,497,41.96614,-87.737
950,498,41.94655,-87.719827
951,499,41.93917,-87.71169
952,500,41.939472,-87.718423
953,501,41.940648,-87.726087
954,502,41.94651,-87.735721
955,503,41.941612,-87.732372
956,504,41.93123,-87.711501
957,505,41.937752,-87.721623
958,506,41.931702,-87.719254
959,507,41.924319,-87.721446
960,508,41.924618,-87.727398
961,509,41.921325,-87.722375
962,510,41.910138,-87.709553
963,512,41.900105,-87.696817
964,513,41.905317,-87.709521
965,514,41.903738,-87.720287
966,515,41.895201,-87.721541
967,516,41.9206781,-87.7419523
968,517,41.91702,-87.727096
969,518,41.885502,-87.716866
970,519,41.908816,-87.736463
971,520,41.905621,-87.728636
972,521,41.886295795,-87.714806318
973,522,41.8707651,-87.7183735
974,523,41.866103,-87.724463
975,524,41.8680617,-87.7153897
976,525,41.8700949,-87.7062429
977,526,41.879312,-87.725428
978,527,41.8560219,-87.7298436
979,528,41.885409,-87.726491
980,529,41.861493,-87.733404
981,530,41.887832,-87.755527
982,531,41.8586742,-87.7223835
983,532,41.8543385,-87.7151584
984,533,41.852642,-87.72103
985,534,41.88085,-87.727907
986,535,41.87441021003816,-87.72609159350395
987,536,41.885928,-87.73541
988,537,41.880708,-87.741018
989,538,41.844287,-87.727078
990,539,41.840249,-87.725472
991,540,41.880207,-87.755337
992,541,41.948812,-87.75713
993,542,41.942675,-87.761899
994,543,41.875806,-87.755285
995,544,41.9386855,-87.75563
996,545,41.877917,-87.735737
997,546,41.823192,-87.676597
998,547,41.927944,-87.7466394
999,548,41.925734,-87.746414
1000,549,41.813996,-87.666589
1001,550,41.917002,-87.755972
1002,551,41.909329,-87.745838
1003,552,41.91582,-87.746074
1004,553,41.80839,-87.656526
1005,554,41.800908,-87.674684
1006,555,41.887083,-87.756181
1007,556,41.799659,-87.657195
1008,557,41.794087,-87.675478
1009,558,41.872849,-87.753432
1010,559,41.794228,-87.655073
1011,560,41.786833,-87.666215
1012,561,41.785861065132,-87.67414391040802
1013,562,41.938437461999996,-87.77079188566667
1014,563,41.9326579,-87.7662058
1015,564,41.775393,-87.654308
1016,565,41.927666,-87.775682
1017,566,41.92378,-87.7843998
1018,567,41.768938,-87.652934
1019,568,41.909414,-87.765817
1020,569,41.75916,-87.595751
1021,570,41.75849,-87.60641
1022,571,41.7583845,-87.61414383333333
1023,572,41.756971,-87.624621
1024,573,41.750794,-87.624424
1025,574,41.75094,-87.61379
1026,575,41.753174,-87.605026
1027,576,41.75132,-87.595982
1028,577,41.751173,-87.585337
1029,578,41.944983,-87.815865
1030,579,41.75182,-87.565211
1031,580,41.752067089,-87.552060843
1032,581,41.653600454,-87.54698083333334
1033,582,41.744531,-87.56506
1034,583,41.746559,-87.586005
1035,584,41.744123,-87.599034
1036,585,41.743441,-87.604836
1037,586,41.743116,-87.6148
1038,587,41.74335976225324,-87.62284398078917
1039,588,41.743921,-87.575225
1040,589,41.677853,-87.623447
1041,590,41.953733,-87.740569
1042,591,41.686642,-87.633547
1043,592,41.960631,-87.745359
1044,593,41.787539,-87.644874
1045,594,41.805661,-87.683392
1046,595,41.73655301831962,-87.62264415621758
1047,596,41.692645,-87.609758
1048,597,41.681136,-87.54029
1049,599,41.691844,-87.534181
1050,600,41.793774341,-87.6060084155
1051,601,41.706657,-87.647476
1052,602,41.705999,-87.65381
1053,603,41.706863,-87.631674
1054,604,41.707257,-87.627826
1055,605,41.706868,-87.637208
1056,606,41.696967,-87.626143
1057,608,41.707665,-87.608695
1058,609,41.707061,-87.615309
1059,610,41.702472,-87.606477
1060,611,41.699008,-87.542833
1061,612,41.70287,-87.535861
1062,613,41.704373,-87.53544
1063,614,41.702557,-87.542728
1064,615,41.70261,-87.533531
1065,616,41.712937,-87.653984
1066,617,41.721215,-87.647435
1067,618,41.720562,-87.650971
1068,619,41.721168,-87.650663
1069,620,41.898203,-87.637536
1070,621,41.721787,-87.624939
1071,622,41.713311,-87.631095
1072,623,41.872773,-87.623981
1073,624,41.876268,-87.629155
1074,625,41.715887,-87.639228
1075,626,41.720836997,-87.643353701
1076,627,41.720755935,-87.643031
1077,628,41.721696,-87.622278
1078,629,41.718957,-87.62067
1079,630,41.7083,-87.61984
1080,631,41.877618,-87.673895
1081,632,41.94454,-87.654678
1082,634,41.722484,-87.565738
1083,635,41.709832,-87.534238
1084,636,41.890028,-87.636618
1085,637,41.895634,-87.672069
1086,638,41.87831661183069,-87.64098107814789
1087,639,41.965845,-87.645361
1088,640,41.73577,-87.648133
1089,642,41.894745,-87.756895
1090,643,41.892048,-87.689397
1091,644,41.868563,-87.686234
1092,645,41.730158091,-87.611603379
1093,646,41.796642,-87.625923
1094,647,41.789696880483376,-87.65469789505005
1095,649,41.779835,-87.634774
1096,650,41.768898,-87.635876
1097,651,41.765286,-87.621748
1098,652,41.766,-87.611726
1099,653B,41.780506,-87.586853
1100,654,41.883073,-87.656952
1101,655,41.979851,-87.681932
1102,656,41.745661024,-87.631606641
1103,657,41.899181,-87.6722
1104,658,41.902997,-87.683825
1105,660,42.004583,-87.661406
1106,661,41.751103,-87.607432
1107,662,41.738409,-87.604822
1108,663,41.740086,-87.604743
1109,664,41.741957,-87.604839
1110,665,41.747363,-87.580046
1111,666,41.738473,-87.585851
1112,667,41.744345,-87.575043
1113,668,41.751658524999996,-87.558758736
1114,669,41.653975,-87.614225
1115,670,41.657379,-87.606444
1116,671,41.65759,-87.610713
1117,672,41.65428,-87.543539
1118,673,41.655692,-87.537595
1119,676,41.691596,-87.707397
1120,677,41.691359,-87.68572
1121,678,41.691669,-87.698507
1122,679,41.691665769,-87.681691408
1123,681,41.69197,-87.681659
1124,682,41.692738,-87.670569
1125,683,41.6824,-87.681048
1126,684,41.693027,-87.701054
1127,685,41.705444,-87.701232
1128,686,41.705247,-87.701424
1129,687,41.6927926465,-87.7010176695
1130,688,41.7039242615,-87.681829893
1131,689,41.706747,-87.700047
1132,690,41.700576,-87.681294
1133,691,41.702609,-87.681492
1134,692,41.704407454,-87.681691051
1135,693,41.706205,-87.668965
1136,694,41.706498,-87.667091
1137,695,41.711666,-87.681963
1138,696,41.720832,-87.676382
1139,697,41.720921,-87.669585
1140,698,41.721188,-87.678786
1141,699,41.716172,-87.60435
1142,701,41.72228,-87.584943
1143,702,41.725538,-87.681968
1144,703,41.735527,-87.663867
1145,704,41.735485,-87.668889
1146,708,41.724234,-87.639453
1147,709,41.723442,-87.643612
1148,710,41.736354,-87.626741
1149,711,41.736223,-87.626737
1150,712,41.743027,-87.666272
1151,713,41.740435,-87.673246
1152,715,41.748301,-87.673213
1153,717,41.741897,-87.543162
1154,719,41.75596,-87.66391
1155,721,41.760817,-87.663499
1156,722,41.759439,-87.654146
1157,723,41.752451,-87.652969
1158,724,41.756003,-87.64409
1159,725,41.76331377,-87.637616873
1160,726,41.753742814,-87.644037962
1161,727,41.763584,-87.637179136
1162,728,41.765533495,-87.6171444455
1163,730,41.758739,-87.605769
1164,731,41.764225,-87.600166
1165,732,41.759876,-87.590638
1166,733,41.7588997645,-87.5827741295
1167,734,41.756444,-87.579581684
1168,735,41.762265,-87.585469
1169,736,41.766333,-87.576154
1170,737,41.766366,-87.575287
1171,738,41.779196,-87.683589
1172,739,41.779334,-87.683768
1173,740,41.775267,-87.669156
1174,741,41.76766,-87.66781
1175,742,41.76577,-87.66433
1176,743,41.779578666666666,-87.65334733333333
1177,744,41.777436,-87.644539237
1178,745,41.779945,-87.641378
1179,746,41.769234,-87.615206
1180,747,41.7708187215,-87.6117232945
1181,748,41.766863,-87.611467
1182,749,41.780506,-87.607519
1183,750,41.780728,-87.587890625
1184,751,41.774045,-87.594322
1185,752,41.7806461455,-87.59446752100001
1186,753,41.773259,-87.576664
1187,755,41.776985,-87.702916
1188,756,41.778906,-87.70084
1189,757,41.778865,-87.703029
1190,758,41.779242092000004,-87.691256476
1191,759,41.778611909999995,-87.7189443115
1192,760,41.777031,-87.703223
1193,762,41.778404,-87.733951
1194,763,41.778442,-87.73047
1195,764,41.778768,-87.725957
1196,766,41.8010168075,-87.5847338435
1197,767,41.799468,-87.584206
1198,768,41.795,-87.584113
1199,769,41.785009623,-87.647288918
1200,770,41.788541,-87.65621
1201,772,41.782281,-87.703047
1202,773,41.790565,-87.710992
1203,774,41.793307,-87.707702
1204,775,41.788263,-87.703576
1205,776,41.786049,-87.723645
1206,777,41.785894,-87.738031
1207,779,41.79306183333333,-87.728279
1208,780,41.79823,-87.744952
1209,781,41.799356086,-87.7599225645
1210,782,41.796005,-87.759575
1211,783,41.822632,-87.695024
1212,784,41.81518364,-87.702620268
1213,785,41.815883,-87.633718
1214,786,41.812381,-87.644633
1215,787,41.814697,-87.598006
1216,788,41.817372,-87.599576
1217,790,41.878264,-87.764886
1218,791,41.865608,-87.772389
1219,792,41.877684,-87.769356
1220,793,41.887342,-87.765041
1221,794,41.889161,-87.765738
1222,795,41.880021,-87.770325
1223,796,41.894681,-87.768156
1224,798,41.898333,-87.770501
1225,799,41.921017,-87.797388
1226,800,41.913547,-87.79876
1227,801,41.9225804,-87.7849799
1228,802,41.921425,-87.800825
1229,803,41.930928008500004,-87.79946463
1230,805,41.923604,-87.804659
1231,807,41.949269,-87.798395
1232,808,41.938315,-87.793848
1233,809,41.938022,-87.7961
1234,810,41.938201,-87.787415
1235,811,41.945428,-87.803458
1236,812,41.809797,-87.591824
1237,813,41.802221,-87.618457
1238,814,41.809497,-87.618997
1239,815,41.809319,-87.612921
1240,816,41.809113383,-87.627384
1241,817,41.799605,-87.641464
1242,818,41.804381,-87.65769887
1243,819,41.797439,-87.668504
1244,820,41.796775,-87.683362
1245,821,41.80478,-87.683749
1246,822,41.800908,-87.690802
1247,823,41.794326,-87.703471
1248,824,41.804487,-87.719584
1249,825,41.795222,-87.703719
1250,826,41.807749,-87.722579
1251,827,41.794806361,-87.732188463
1252,828,41.803822,-87.73551
1253,829,41.800160917,-87.723537
1254,830,41.797244,-87.723377
1255,831,41.800514,-87.731802
1256,832,41.81175,-87.707577
1257,833,41.8129,-87.7225
1258,834,41.81864,-87.72428
1259,835,41.81791,-87.72413
1260,836,41.81359,-87.70478
1261,838,41.836682,-87.73083
1262,839,41.822897,-87.704154
1263,840,41.812343,-87.666239
1264,841,41.808884,-87.67513
1265,842,41.810537,-87.665404
1266,843,41.811794758,-87.664965153
1267,844,41.80994,-87.661522
1268,845,41.811169,-87.66474
1269,846,41.73341,-87.54454
1270,847,41.730218,-87.546758
1271,848,41.707622,-87.60355
1272,849,41.704672,-87.565519
1273,850,41.700168,-87.562148
1274,851,41.885708,-87.735424
1275,852,41.881838,-87.733661
1276,853,41.880531,-87.731063
1277,854,41.883001836,-87.69994929949999
1278,855,41.894738,-87.695204
1279,856,41.982879,-87.710534
1280,857,41.9830174,-87.7096999
1281,858,41.982838,-87.71233
1282,859,41.975921,-87.710415
1283,860,41.968547,-87.712582
1284,861,41.9683,-87.709435
1285,862,41.947472,-87.737875
1286,863,41.942702,-87.730011
1287,864,41.947174,-87.730837
1288,865,41.924447,-87.73998
1289,866,41.917211,-87.736136
1290,867,41.909679,-87.73472391666667
1291,868,41.902405,-87.732699
1292,869,41.84456,-87.710058
1293,871,41.655139,-87.597597
1294,872,41.677708,-87.638711
1295,874,41.684942,-87.65266
1296,875,41.691838,-87.642747
1297,876,41.694944,-87.654377
1298,877,41.694835,-87.653041
1299,878,41.70665,-87.643422
1300,879,41.731767,-87.604899
1301,880,41.736869999999996,-87.60390655949999
1302,883,41.737054,-87.583998
1303,884,41.745827,-87.659849
1304,885,41.750522,-87.657252
1305,886,41.750326,-87.66168
1306,887,41.748175,-87.644238
1307,889,41.751448,-87.601136
1308,890,41.744636416,-87.561055
1309,891,41.74476,-87.558624
1310,892,41.743389678,-87.550415848
1311,896,41.691373,-87.700281
1312,897,41.691691,-87.670161
1313,898,41.691665,-87.681022
1314,899,41.69176866666667,-87.67173558333333
1315,900,41.678349,-87.680919
1316,901,41.691866243,-87.67151787099999
1317,902,41.692458,-87.674035
1318,903,41.701379,-87.681826
1319,904,41.71397,-87.667798
1320,905,41.765088,-87.565683246
1321,906,41.79435683333333,-87.61897766666667
1322,907,41.794886,-87.617415
1323,908,41.782314,-87.637358
1324,909,41.782378,-87.671719
1325,910,41.791198,-87.671949
1326,911,41.8164023895,-87.64467266666668
1327,912,41.820147,-87.64568
1328,913,41.816847,-87.613294
1329,914,41.814414372499996,-87.61635249849999
1330,915,41.801354,-87.662076
1331,916,41.80864,-87.669974
1332,917,41.677326,-87.654473
1333,918,41.70428,-87.59313
1334,919,41.69696,-87.59829
1335,920,41.69868,-87.597
1336,921,41.69782,-87.59779
1337,922,41.70838,-87.581455
1338,923,41.702566,-87.559923
1339,924,41.70843,-87.56026
1340,925,41.7084,-87.56319
1341,926,41.666395,-87.619933
1342,927,41.677934,-87.620754
1343,928,41.67413,-87.620448
1344,929,42.00507,-87.692643
1345,930,41.997764,-87.697221
1346,931,41.997579,-87.689713
1347,932,41.964864,-87.720774
1348,933,41.9659853,-87.716876
1349,934,41.8588018,-87.7343019
1350,935,41.9176685,-87.7595531
1351,936,41.658962,-87.548528
1352,937,41.685239,-87.613418
1353,938,41.699671,-87.621034
1354,939,41.728122,-87.648524
1355,940,41.7367,-87.585815
1356,941,41.736760497,-87.582790732
1357,942,41.726199,-87.559252
1358,943,41.75167773,-87.57045748
1359,944,41.74927751,-87.57585394
1360,945,41.749519,-87.568831
1361,946,41.75702837,-87.56497151
1362,947,41.76261263,-87.56381871
1363,948,41.766206,-87.562789
1364,949,41.7589522335,-87.562125847
1365,950,41.779484,-87.596028
1366,951,41.780621,-87.596033
1367,952,41.780581,-87.574562
1368,954,41.79480875,-87.61890696
1369,955,41.783745,-87.612919
1370,956,41.822827,-87.616486
1371,957,41.822839,-87.609525
1372,958,41.819067,-87.626417
1373,959,41.798015,-87.620745
1374,960,41.8730323655,-87.7252516
1375,961,41.8715832,-87.7252086
1376,962,41.8703637,-87.7252556
1377,963,41.858938,-87.7157269
1378,964,41.931541,-87.75904
1379,965,41.92398,-87.75195
1380,966,41.917047,-87.750008
1381,967,41.906866,-87.754447
1382,968,41.90205,-87.75305
1383,972,41.692303,-87.635478
1384,973,41.68851,-87.642512
1385,975,41.692666,-87.626385
1386,977,41.695655,-87.642804
1387,978,41.702616,-87.538744
1388,979,41.700378,-87.535276
1389,980,41.702411413,-87.535170197
1390,982,41.722376,-87.5358299
1391,983,41.71001033333334,-87.53568066666666
1392,984,41.728271,-87.662673
1393,986,41.73715,-87.57319
1394,987,41.698728,-87.681558
1395,988,41.69442,-87.681547
1396,989,41.7018420695,-87.68146479966666
1397,990,41.698022,-87.681175
1398,991,41.718621,-87.681516
1399,992,41.71525,-87.681698
1400,993,41.742715,-87.663551
1401,994,41.752142787,-87.618082285
1402,995,41.765862,-87.614787
1403,996,41.779127,-87.664039
1404,997,41.772052083333335,-87.6216655
1405,998,41.7731140795,-87.61301895400001
1406,999,41.775904,-87.609301
1407,BIKE FLEET ,41.863605,-87.679764
1408,Corral 1,41.9472,-87.65395
1409,Corral 2,41.94629,-87.65568
1410,Corral 3,41.94491,-87.65477
1411,Corral 4,41.94479,-87.64948
1412,Corral 5,41.94294,-87.64943
1413,Corral 6,41.94734,-87.64996
1414,Hubbard Bike-checking (LBS-WH-TEST),41.88996749470834,-87.6801560819149
1415,KA1503000001,41.81620767856,-87.6348193497
1416,KA1503000002,41.7664094567,-87.5656875719
1417,KA1503000003,41.76571903697,-87.604959713
1418,KA1503000004,41.83127423549,-87.6087991946
1419,KA1503000005,41.830777,-87.632504
1420,KA1503000007,41.802406,-87.586924
1421,KA1503000009,41.80931770924,-87.633449288
1422,KA1503000010,41.80183164049,-87.645213904
1423,KA1503000011,41.79292964599,-87.6449900565
1424,KA1503000012,41.88602082773,-87.6308760584
1425,KA1503000013,41.794982,-87.633124
1426,KA1503000014,41.78509714636,-87.6010727606
1427,KA1503000015,41.87947235235,-87.6256886059
1428,KA1503000018,41.76663823695,-87.5764501141
1429,KA1503000019,41.7586696704,-87.586882871
1430,KA1503000020,41.76218896038,-87.55927465
1431,KA1503000021,41.778881,-87.586647
1432,KA1503000022,41.961588,-87.666036
1433,KA1503000023,41.77345849948,-87.5853397391
1434,KA1503000024,41.758768,-87.56644
1435,KA1503000025,41.78007963264,-87.6297463052
1436,KA1503000027,41.81665889302,-87.6194124619
1437,KA1503000028,41.75712006802,-87.5758393587
1438,KA1503000029,41.773643,-87.567514
1439,KA1503000030,41.77351755125,-87.5771428255
1440,KA1503000031,41.77372095205,-87.60563486
1441,KA1503000032,41.819102,-87.643278
1442,KA1503000033,41.784071072761,-87.61448353528975
1443,KA1503000034,41.87934437346,-87.6319852213
1444,KA1503000038,41.838464,-87.635406
1445,KA1503000040,41.84163253965,-87.6574349533
1446,KA1503000041,41.894503,-87.617854
1447,KA1503000043,41.88917683258,-87.6385057718
1448,KA1503000044,41.890173,-87.626185
1449,KA1503000045,41.7664929373,-87.5864608775
1450,KA1503000046,41.7804056457,-87.5914159893
1451,KA1503000047,41.76929308995,-87.6281959291
1452,KA1503000049.1,41.75787144829,-87.54938625
1453,KA1503000051,41.80813391481,-87.6456165545
1454,KA1503000052,41.79933626261,-87.6009581145
1455,KA1503000053,41.78008063659,-87.6159428567
1456,KA1503000054,41.78053094070882,-87.6059702038765
1457,KA1503000055,41.77938114228,-87.6446208145
1458,KA1503000059,41.79949429373,-87.5864498959
1459,KA1503000064,41.886976,-87.612813
1460,KA1503000065,41.81409271048,-87.5970051479
1461,KA1503000066,41.83010465416,-87.6702983089
1462,KA1503000068,41.82879201994,-87.6806044594
1463,KA1503000069,41.805772,-87.592464
1464,KA1503000070,41.78794281287,-87.5883151702
1465,KA1503000071,41.791478,-87.599861
1466,KA1503000072,41.88314336439022,-87.63724207878113
1467,KA1503000073,41.79342945658,-87.6158532619
1468,KA1503000074,41.79172820953,-87.583945009
1469,KA1503000075,41.79156801058,-87.6078521774
1470,KA1504000076,41.79430062054,-87.6014497734
1471,KA1504000078,41.97491129677,-87.6925025594
1472,KA1504000079,41.90348607004,-87.6433534936
1473,KA1504000080,41.9687297,-87.6962603
1474,KA1504000082,41.87359967462,-87.7048707493
1475,KA1504000086,41.848193,-87.705412
1476,KA1504000090,41.92481559681187,-87.71449506282805
1477,KA1504000091,41.808227,-87.67718
1478,KA1504000093,41.96590013976,-87.6936384935
1479,KA1504000096,41.95358617895,-87.7093107999
1480,KA1504000097,41.96115407569,-87.7165690733
1481,KA150400009X,41.93939395344302,-87.71206766366959
1482,KA1504000101,41.86650148316,-87.68469707
1483,KA1504000102,41.866624,-87.694521
1484,KA1504000103,41.89841768945,-87.6865960164
1485,KA1504000104,41.87306108789792,-87.66913488507271
1486,KA1504000106,41.88460328501,-87.7063037436
1487,KA1504000109,41.86193049278259,-87.69345045089722
1488,KA1504000110,41.84453112462163,-87.71592199802399
1489,KA1504000113,41.89046879243862,-87.70260751247406
1490,KA1504000114,41.89546530305,-87.7061278837
1491,KA1504000116,41.90021949323,-87.6429854676
1492,KA1504000117,41.89939028549696,-87.64854490756989
1493,KA1504000126,41.96668636205,-87.7080519806
1494,KA1504000127,41.965875,-87.700825
1495,KA1504000128,41.975672,-87.709261
1496,KA1504000129,41.99416136902,-87.689438282
1497,KA1504000130,41.99023602867,-87.6933696402
1498,KA1504000133,41.90230870122,-87.627690528
1499,KA1504000134,41.906866,-87.626217
1500,KA1504000135,41.903222,-87.634324
1501,KA1504000139,41.95400483876,-87.7191281797
1502,KA1504000140,41.92409085038,-87.6764600747
1503,KA1504000141,41.946264,-87.731023
1504,KA1504000142,41.947326,-87.717582
1505,KA1504000143,41.946655,-87.683359
1506,KA1504000146,41.97803062248656,-87.66856491565704
1507,KA1504000147,41.979762,-87.67753
1508,KA1504000148,41.99086044812557,-87.66972362995148
1509,KA1504000149,41.97561480459,-87.6794590387
1510,KA1504000151,41.983593,-87.669154
1511,KA1504000155,41.991178,-87.683593
1512,KA1504000156,41.999245,-87.671249
1513,KA1504000158,41.95434085219,-87.6860796243
1514,KA1504000160,41.97563272521,-87.7014194389
1515,KA1504000161,41.98039423475,-87.7161149615
1516,KA1504000162,42.00901118058077,-87.67411172389984
1517,KA1504000164,41.96110801623,-87.7289701012
1518,KA1504000167,41.98222975911517,-87.70888656377792
1519,KA1504000168,41.84151770807,-87.6851314409
1520,KA1504000171,41.9716,-87.650154
1521,KA1504000175,42.00797192287,-87.6655023944
1522,KA17018054,41.8849659,-87.6768354
1523,KA17018068,41.939354,-87.683282
1524,KA1706005007,41.867491,-87.63219
1525,KA1706005015,41.96108,-87.73569
1526,KP1705001026,41.894877,-87.632326
1527,LF-005,41.911722,-87.626804
1528,LP-,41.92393131136619,-87.63582453131676
1529,PI00001,41.8492,-87.67564
1530,PI00002,41.892401,-87.612388
1531,PI00003,41.910077,-87.682306
1532,RN-,41.89102331025185,-87.63547986745834
1533,RP-001,42.001785,-87.688829
1534,RP-002,42.00454962194,-87.6806661451
1535,RP-005,42.0085943972,-87.6904922389
1536,RP-008,42.00445062934,-87.6724024047
1537,RP-009,42.00104377979,-87.6611982433
1538,SL-005,41.867888,-87.623041
1539,SL-006,41.856802,-87.633879
1540,SL-007,41.874053,-87.627716
1541,SL-008,41.87207763285,-87.6295437729
1542,SL-009,41.870816,-87.631246
1543,SL-010,41.8750236280333,-87.6330940425396
1544,SL-011,41.87273154226308,-87.63351649045944
1545,SL-012,41.860384,-87.625813
1546,SL-013,41.856594,-87.627542
1547,TA1305000001,41.852619,-87.626488
1548,TA1305000002,41.867227,-87.625961
1549,TA1305000003,41.89184737210993,-87.62058019638062
1550,TA1305000004,41.8513751729,-87.6188346489
1551,TA1305000005,41.8793563587,-87.6297910363
1552,TA1305000006,41.881319815,-87.6295209193
1553,TA1305000009,41.8759326655,-87.6305845355
1554,TA1305000010,41.876243,-87.624426
1555,TA1305000011,41.886022,-87.624398
1556,TA1305000014,41.929546,-87.643118
1557,TA1305000017,41.867324,-87.648625
1558,TA1305000020,41.896362458,-87.6540612729
1559,TA1305000022,41.888243,-87.63639
1560,TA1305000025,41.8777079559,-87.6353211408
1561,TA1305000029,41.88462107257936,-87.62783423066139
1562,TA1305000030,41.884295,-87.633963
1563,TA1305000032,41.882751965685614,-87.64119029045105
1564,TA1305000034,41.903119,-87.673935
1565,TA1305000035,41.877181,-87.627844
